angry0,angry1,angry2,angry3,box0,box1,box2,box3,disgust0,disgust1,disgust2,disgust3,fear0,fear1,fear2,fear3,happy0,happy1,happy2,happy3,neutral0,neutral1,neutral2,neutral3,sad0,sad1,sad2,sad3,surprise0,surprise1,surprise2,surprise3
0.0,,,,[154 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[154 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[154 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[154 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[154 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[270 114  65  65],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,0.08,0.18,,[386 114  65  65],[11 57 88 88],[485 104 140 140],,0.0,0.0,0.0,,0.0,0.0,0.06,,1.0,0.03,0.14,,0.0,0.83,0.46,,0.0,0.06,0.06,,0.0,0.0,0.09,
0.0,0.09,,,[502 113  65  65],[126  57  89  89],,,0.0,0.0,,,0.0,0.0,,,1.0,0.02,,,0.0,0.84,,,0.0,0.04,,,0.0,0.0,,
0.09,0.02,,,[242  56  90  90],[ 1 79 65 65],,,0.0,0.0,,,0.0,0.03,,,0.03,0.25,,,0.84,0.67,,,0.04,0.03,,,0.0,0.0,,
0.09,0.01,,,[359  57  89  89],[109  72  77  77],,,0.0,0.0,,,0.0,0.01,,,0.03,0.11,,,0.83,0.83,,,0.05,0.03,,,0.0,0.0,,
0.08,0.01,,,[417  56  90  90],[167  73  77  77],,,0.0,0.0,,,0.0,0.0,,,0.03,0.14,,,0.84,0.83,,,0.05,0.01,,,0.0,0.0,,
0.01,0.08,,,[168  73  77  77],[417  56  90  90],,,0.0,0.0,,,0.0,0.0,,,0.13,0.03,,,0.84,0.84,,,0.02,0.05,,,0.0,0.0,,
0.01,0.08,,,[168  72  77  77],[417  56  90  90],,,0.0,0.0,,,0.01,0.0,,,0.12,0.03,,,0.85,0.84,,,0.02,0.05,,,0.0,0.0,,
0.01,0.08,,,[168  73  77  77],[417  56  90  90],,,0.0,0.0,,,0.0,0.0,,,0.06,0.03,,,0.91,0.84,,,0.01,0.05,,,0.0,0.0,,
0.01,0.08,,,[168  73  76  76],[417  56  90  90],,,0.0,0.0,,,0.01,0.0,,,0.05,0.03,,,0.91,0.84,,,0.02,0.05,,,0.0,0.0,,
0.01,0.09,,,[168  73  76  76],[417  56  90  90],,,0.0,0.0,,,0.01,0.0,,,0.05,0.05,,,0.92,0.81,,,0.02,0.05,,,0.0,0.0,,
0.01,0.08,,,[168  73  77  77],[416  54  91  91],,,0.0,0.0,,,0.0,0.01,,,0.03,0.23,,,0.94,0.64,,,0.02,0.04,,,0.0,0.0,,
0.01,0.01,,,[169  73  76  76],[416  52  93  93],,,0.0,0.0,,,0.01,0.0,,,0.03,0.89,,,0.93,0.08,,,0.02,0.01,,,0.0,0.0,,
0.01,0.02,,,[168  73  76  76],[416  50  93  93],,,0.0,0.0,,,0.01,0.0,,,0.05,0.9,,,0.91,0.06,,,0.02,0.01,,,0.0,0.0,,
0.01,0.06,,,[168  73  76  76],[416  49  93  93],,,0.0,0.0,,,0.01,0.01,,,0.05,0.84,,,0.91,0.06,,,0.02,0.02,,,0.0,0.02,,
0.01,0.08,,,[168  74  75  75],[416  50  92  92],,,0.0,0.0,,,0.01,0.01,,,0.06,0.79,,,0.89,0.05,,,0.02,0.06,,,0.0,0.02,,
0.01,0.05,,,[167  74  76  76],[414  48  95  95],,,0.0,0.0,,,0.01,0.0,,,0.05,0.85,,,0.92,0.04,,,0.02,0.03,,,0.0,0.02,,
0.01,0.04,,,[168  74  76  76],[415  48  93  93],,,0.0,0.0,,,0.01,0.0,,,0.04,0.9,,,0.92,0.03,,,0.02,0.01,,,0.0,0.02,,
0.01,0.0,,,[168  74  75  75],[416  50  91  91],,,0.0,0.0,,,0.01,0.0,,,0.04,0.99,,,0.93,0.01,,,0.01,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  74  75  75],[417  50  90  90],,,0.0,0.0,,,0.01,0.0,,,0.04,0.99,,,0.91,0.01,,,0.03,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  73  76  76],[418  49  89  89],,,0.0,0.0,,,0.01,0.0,,,0.03,0.98,,,0.94,0.02,,,0.02,0.0,,,0.0,0.0,,
0.0,0.01,,,[417  49  88  88],[167  73  77  77],,,0.0,0.0,,,0.0,0.01,,,0.96,0.04,,,0.03,0.93,,,0.0,0.01,,,0.0,0.0,,
0.01,0.0,,,[167  73  77  77],[418  49  89  89],,,0.0,0.0,,,0.01,0.0,,,0.05,0.94,,,0.92,0.03,,,0.02,0.0,,,0.0,0.02,,
0.01,0.03,,,[167  73  76  76],[419  49  88  88],,,0.0,0.0,,,0.01,0.0,,,0.03,0.79,,,0.93,0.15,,,0.02,0.01,,,0.0,0.02,,
0.01,0.03,,,[167  73  76  76],[420  48  90  90],,,0.0,0.0,,,0.01,0.0,,,0.03,0.77,,,0.93,0.15,,,0.02,0.01,,,0.0,0.02,,
0.01,0.01,,,[166  73  77  77],[420  48  90  90],,,0.0,0.0,,,0.01,0.0,,,0.07,0.79,,,0.9,0.18,,,0.01,0.0,,,0.0,0.01,,
0.01,0.05,,,[167  73  76  76],[423  49  87  87],,,0.0,0.0,,,0.01,0.0,,,0.05,0.5,,,0.92,0.42,,,0.01,0.02,,,0.0,0.01,,
0.01,0.05,,,[167  73  75  75],[424  48  89  89],,,0.0,0.0,,,0.01,0.01,,,0.06,0.59,,,0.91,0.27,,,0.01,0.02,,,0.0,0.06,,
0.01,0.1,,,[167  73  75  75],[422  46  92  92],,,0.0,0.0,,,0.01,0.01,,,0.05,0.66,,,0.92,0.08,,,0.01,0.03,,,0.0,0.11,,
0.01,0.06,,,[167  73  76  76],[423  47  91  91],,,0.0,0.0,,,0.0,0.01,,,0.07,0.72,,,0.9,0.11,,,0.02,0.05,,,0.0,0.04,,
0.01,0.08,,,[167  73  76  76],[423  46  92  92],,,0.0,0.0,,,0.0,0.01,,,0.05,0.67,,,0.92,0.12,,,0.02,0.05,,,0.0,0.06,,
0.01,0.01,,,[167  73  76  76],[425  48  90  90],,,0.0,0.0,,,0.0,0.0,,,0.06,0.9,,,0.91,0.07,,,0.02,0.0,,,0.0,0.02,,
0.01,0.0,,,[167  73  76  76],[425  49  90  90],,,0.0,0.0,,,0.0,0.0,,,0.06,0.95,,,0.92,0.03,,,0.02,0.0,,,0.0,0.01,,
0.01,0.0,,,[167  73  76  76],[426  50  89  89],,,0.0,0.0,,,0.0,0.0,,,0.06,0.87,,,0.91,0.13,,,0.02,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  73  76  76],[426  48  91  91],,,0.0,0.0,,,0.0,0.0,,,0.07,0.93,,,0.9,0.06,,,0.02,0.0,,,0.0,0.0,,
0.01,0.0,,,[166  73  76  76],[427  51  89  89],,,0.0,0.0,,,0.0,0.0,,,0.09,0.95,,,0.87,0.05,,,0.02,0.0,,,0.0,0.0,,
0.02,0.0,,,[168  74  75  75],[427  51  90  90],,,0.01,0.0,,,0.01,0.0,,,0.21,0.96,,,0.7,0.04,,,0.05,0.0,,,0.0,0.0,,
0.02,0.0,,,[168  75  75  75],[426  51  93  93],,,0.01,0.0,,,0.02,0.0,,,0.23,0.96,,,0.68,0.04,,,0.06,0.0,,,0.0,0.0,,
0.02,0.0,,,[167  74  75  75],[425  51  94  94],,,0.01,0.0,,,0.02,0.0,,,0.16,0.98,,,0.73,0.02,,,0.07,0.0,,,0.0,0.0,,
0.03,0.0,,,[168  74  74  74],[424  51  94  94],,,0.01,0.0,,,0.01,0.0,,,0.17,0.97,,,0.73,0.03,,,0.06,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  74  75  75],[423  52  95  95],,,0.0,0.0,,,0.01,0.0,,,0.24,0.98,,,0.69,0.02,,,0.05,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  73  76  76],[424  54  91  91],,,0.0,0.0,,,0.0,0.0,,,0.16,0.97,,,0.78,0.03,,,0.04,0.0,,,0.0,0.0,,
0.01,0.0,,,[167  73  76  76],[423  55  91  91],,,0.0,0.0,,,0.01,0.0,,,0.15,0.85,,,0.79,0.14,,,0.04,0.0,,,0.0,0.0,,
0.0,0.01,,,[167  74  76  76],[423  56  91  91],,,0.0,0.0,,,0.0,0.0,,,0.25,0.77,,,0.73,0.22,,,0.01,0.01,,,0.0,0.0,,
0.01,0.02,,,[167  74  76  76],[423  56  90  90],,,0.0,0.0,,,0.0,0.0,,,0.26,0.38,,,0.72,0.58,,,0.01,0.02,,,0.0,0.0,,
0.0,0.01,,,[167  74  76  76],[421  56  93  93],,,0.0,0.0,,,0.0,0.0,,,0.3,0.58,,,0.68,0.4,,,0.01,0.01,,,0.0,0.0,,
0.0,0.01,,,[167  74  76  76],[420  56  93  93],,,0.0,0.0,,,0.0,0.0,,,0.3,0.82,,,0.68,0.17,,,0.01,0.0,,,0.0,0.0,,
0.0,0.0,,,[167  74  76  76],[420  57  92  92],,,0.0,0.0,,,0.0,0.0,,,0.31,0.76,,,0.67,0.23,,,0.01,0.0,,,0.0,0.0,,
0.01,0.01,,,[294  73  78  78],[550  60  84  84],,,0.0,0.0,,,0.0,0.0,,,0.18,0.89,,,0.78,0.1,,,0.02,0.0,,,0.0,0.0,,
0.01,,,,[422  74  76  76],,,,0.0,,,,0.01,,,,0.27,,,,0.69,,,,0.02,,,,0.0,,,
0.01,,,,[551  74  75  75],,,,0.0,,,,0.01,,,,0.22,,,,0.72,,,,0.03,,,,0.0,,,
0.02,,,,[72 47 92 92],,,,0.0,,,,0.01,,,,0.95,,,,0.0,,,,0.01,,,,0.01,,,
0.08,,,,[199  46  94  94],,,,0.0,,,,0.04,,,,0.7,,,,0.01,,,,0.16,,,,0.02,,,
0.01,,,,[200  44  95  95],,,,0.0,,,,0.0,,,,0.98,,,,0.0,,,,0.0,,,,0.0,,,
0.04,,,,[201  45  93  93],,,,0.0,,,,0.03,,,,0.87,,,,0.0,,,,0.05,,,,0.01,,,
0.01,,,,[203  45  91  91],,,,0.0,,,,0.0,,,,0.97,,,,0.0,,,,0.0,,,,0.0,,,
0.02,,,,[204  45  92  92],,,,0.0,,,,0.02,,,,0.94,,,,0.0,,,,0.02,,,,0.0,,,
0.02,,,,[204  44  93  93],,,,0.0,,,,0.02,,,,0.93,,,,0.01,,,,0.03,,,,0.01,,,
0.04,,,,[204  44  93  93],,,,0.0,,,,0.04,,,,0.85,,,,0.01,,,,0.06,,,,0.01,,,
0.02,,,,[209  46  89  89],,,,0.0,,,,0.01,,,,0.95,,,,0.01,,,,0.01,,,,0.0,,,
0.04,,,,[208  46  90  90],,,,0.0,,,,0.03,,,,0.91,,,,0.01,,,,0.01,,,,0.0,,,
0.03,,,,[209  47  91  91],,,,0.0,,,,0.02,,,,0.9,,,,0.01,,,,0.03,,,,0.0,,,
0.01,,,,[210  49  91  91],,,,0.0,,,,0.0,,,,0.97,,,,0.0,,,,0.01,,,,0.0,,,
0.01,,,,[210  50  91  91],,,,0.0,,,,0.0,,,,0.97,,,,0.0,,,,0.01,,,,0.0,,,
0.0,,,,[215  52  87  87],,,,0.0,,,,0.0,,,,0.99,,,,0.0,,,,0.0,,,,0.0,,,
0.01,,,,[216  53  87  87],,,,0.0,,,,0.01,,,,0.96,,,,0.01,,,,0.01,,,,0.0,,,
0.01,,,,[218  55  86  86],,,,0.0,,,,0.01,,,,0.96,,,,0.01,,,,0.01,,,,0.0,,,
0.0,,,,[219  57  87  87],,,,0.0,,,,0.0,,,,0.99,,,,0.0,,,,0.0,,,,0.0,,,
0.01,,,,[216  56  92  92],,,,0.0,,,,0.0,,,,0.99,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[220  60  87  87],,,,0.0,,,,0.0,,,,0.99,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[224  64  83  83],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[222  64  85  85],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[221  63  89  89],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[224  66  84  84],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[223  66  85  85],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[225  68  83  83],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[225  68  82  82],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[225  68  84  84],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[225  68  83  83],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[223  67  86  86],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[223  68  86  86],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.01,,,,[222  68  86  86],,,,0.0,,,,0.01,,,,0.93,,,,0.04,,,,0.01,,,,0.0,,,
0.01,,,,[223  68  86  86],,,,0.0,,,,0.01,,,,0.9,,,,0.07,,,,0.01,,,,0.0,,,
0.01,,,,[220  66  89  89],,,,0.0,,,,0.01,,,,0.9,,,,0.07,,,,0.01,,,,0.0,,,
0.01,,,,[221  68  88  88],,,,0.0,,,,0.01,,,,0.92,,,,0.04,,,,0.01,,,,0.01,,,
0.02,,,,[220  67  90  90],,,,0.0,,,,0.03,,,,0.8,,,,0.03,,,,0.05,,,,0.06,,,
0.02,,,,[221  68  88  88],,,,0.0,,,,0.01,,,,0.92,,,,0.01,,,,0.02,,,,0.03,,,
0.01,,,,[219  67  89  89],,,,0.0,,,,0.0,,,,0.95,,,,0.0,,,,0.0,,,,0.03,,,
0.0,,,,[219  67  88  88],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[221  67  86  86],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[222  67  85  85],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[221  66  86  86],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[219  66  87  87],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[218  64  89  89],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[220  64  87  87],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,0.44,,,[219  63  88  88],[144  97  87  87],,,0.0,0.0,,,0.0,0.32,,,1.0,0.04,,,0.0,0.06,,,0.0,0.1,,,0.0,0.04,,
0.0,,,,[220  63  86  86],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[219  63  87  87],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[275  63  88  88],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,,,,[391  62  89  89],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,0.0,,,[508  62  89  89],[38 54 98 98],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,,,,[154  55  96  96],,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,
0.0,0.0,,,[43 92 68 68],[271  56  94  94],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[159  93  69  69],[386  57  94  94],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[161  93  68  68],[386  58  92  92],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[163  94  67  67],[384  59  92  92],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[164  94  68  68],[382  59  91  91],,,0.0,0.0,,,0.0,0.0,,,1.0,0.98,,,0.0,0.0,,,0.0,0.0,,,0.0,0.02,,
0.0,0.0,,,[167  95  65  65],[381  59  93  93],,,0.0,0.0,,,0.0,0.0,,,1.0,0.99,,,0.0,0.0,,,0.0,0.0,,,0.0,0.01,,
0.0,0.01,,,[169  96  65  65],[380  61  91  91],,,0.0,0.0,,,0.0,0.0,,,1.0,0.95,,,0.0,0.0,,,0.0,0.0,,,0.0,0.04,,
0.0,0.01,,,[171  97  65  65],[380  62  90  90],,,0.0,0.0,,,0.0,0.0,,,1.0,0.88,,,0.0,0.09,,,0.0,0.0,,,0.0,0.03,,
0.0,0.09,,,[172  97  66  66],[379  63  89  89],,,0.0,0.0,,,0.0,0.01,,,1.0,0.3,,,0.0,0.56,,,0.0,0.01,,,0.0,0.04,,
0.0,0.16,,,[177 101  61  61],[379  65  87  87],,,0.0,0.0,,,0.0,0.02,,,1.0,0.08,,,0.0,0.67,,,0.0,0.02,,,0.0,0.06,,
0.0,0.1,,,[177 100  63  63],[377  65  88  88],,,0.0,0.0,,,0.0,0.02,,,1.0,0.24,,,0.0,0.35,,,0.0,0.01,,,0.0,0.28,,
0.0,0.02,,,[178 100  63  63],[376  66  89  89],,,0.0,0.0,,,0.0,0.0,,,1.0,0.73,,,0.0,0.15,,,0.0,0.0,,,0.0,0.09,,
0.02,0.0,,,[376  68  87  87],[179 100  63  63],,,0.0,0.0,,,0.0,0.0,,,0.81,1.0,,,0.03,0.0,,,0.0,0.0,,,0.14,0.0,,
0.0,0.05,,,[181 102  62  62],[376  68  86  86],,,0.0,0.0,,,0.0,0.0,,,1.0,0.63,,,0.0,0.06,,,0.0,0.0,,,0.0,0.25,,
0.0,0.07,,,[182 102  62  62],[375  69  87  87],,,0.0,0.0,,,0.0,0.01,,,1.0,0.52,,,0.0,0.02,,,0.0,0.0,,,0.0,0.37,,
0.05,0.0,,,[375  71  84  84],[184 102  62  62],,,0.0,0.0,,,0.01,0.0,,,0.37,1.0,,,0.03,0.0,,,0.01,0.0,,,0.53,0.0,,
0.0,0.05,,,[185 104  61  61],[375  72  83  83],,,0.0,0.0,,,0.0,0.0,,,1.0,0.53,,,0.0,0.03,,,0.0,0.0,,,0.0,0.39,,
0.0,0.03,,,[187 105  58  58],[374  73  82  82],,,0.0,0.0,,,0.0,0.0,,,1.0,0.21,,,0.0,0.74,,,0.0,0.01,,,0.0,0.01,,
0.0,0.04,,,[187 105  59  59],[374  74  81  81],,,0.0,0.0,,,0.0,0.0,,,1.0,0.16,,,0.0,0.78,,,0.0,0.01,,,0.0,0.0,,
0.0,0.06,,,[187 105  60  60],[374  74  79  79],,,0.0,0.0,,,0.0,0.0,,,1.0,0.08,,,0.0,0.83,,,0.0,0.02,,,0.0,0.01,,
0.0,0.02,,,[187 105  60  60],[371  72  83  83],,,0.0,0.0,,,0.0,0.0,,,1.0,0.76,,,0.0,0.08,,,0.0,0.0,,,0.0,0.14,,
0.0,0.01,,,[189 107  59  59],[371  73  82  82],,,0.0,0.0,,,0.0,0.0,,,1.0,0.69,,,0.0,0.01,,,0.0,0.0,,,0.0,0.28,,
0.0,0.03,,,[190 107  58  58],[370  73  83  83],,,0.0,0.0,,,0.0,0.0,,,1.0,0.64,,,0.0,0.01,,,0.0,0.0,,,0.0,0.32,,
0.0,0.03,,,[190 107  58  58],[370  73  82  82],,,0.0,0.0,,,0.0,0.0,,,1.0,0.62,,,0.0,0.01,,,0.0,0.0,,,0.0,0.33,,
0.0,0.02,,,[191 109  57  57],[370  75  79  79],,,0.0,0.0,,,0.0,0.0,,,1.0,0.62,,,0.0,0.01,,,0.0,0.0,,,0.0,0.35,,
0.0,0.01,,,[192 109  58  58],[370  75  79  79],,,0.0,0.0,,,0.0,0.0,,,1.0,0.95,,,0.0,0.02,,,0.0,0.0,,,0.0,0.03,,
0.0,0.0,,,[192 109  58  58],[370  76  77  77],,,0.0,0.0,,,0.0,0.0,,,1.0,0.97,,,0.0,0.02,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[194 111  56  56],[370  77  75  75],,,0.0,0.0,,,0.0,0.0,,,1.0,0.96,,,0.0,0.02,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[195 111  55  55],[369  77  76  76],,,0.0,0.0,,,0.0,0.0,,,1.0,0.94,,,0.0,0.05,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[195 112  55  55],[368  78  74  74],,,0.0,0.0,,,0.0,0.0,,,1.0,0.96,,,0.0,0.03,,,0.0,0.0,,,0.0,0.01,,
0.0,0.01,,,[195 112  57  57],[369  80  72  72],,,0.0,0.0,,,0.0,0.0,,,1.0,0.93,,,0.0,0.05,,,0.0,0.0,,,0.0,0.02,,
0.0,0.0,,,[198 113  55  55],[367  81  70  70],,,0.0,0.0,,,0.0,0.0,,,0.98,0.95,,,0.01,0.02,,,0.0,0.0,,,0.0,0.02,,
0.0,0.01,,,[198 113  55  55],[366  81  72  72],,,0.0,0.0,,,0.0,0.0,,,0.97,0.93,,,0.01,0.06,,,0.01,0.0,,,0.0,0.01,,
0.0,0.0,,,[200 114  55  55],[366  82  71  71],,,0.0,0.0,,,0.02,0.0,,,0.94,0.97,,,0.02,0.02,,,0.02,0.0,,,0.0,0.01,,
0.01,0.01,,,[202 115  53  53],[366  83  70  70],,,0.0,0.0,,,0.02,0.0,,,0.92,0.91,,,0.02,0.07,,,0.02,0.0,,,0.01,0.0,,
0.01,0.0,,,[366  85  68  68],[202 115  54  54],,,0.0,0.0,,,0.0,0.02,,,0.95,0.93,,,0.04,0.03,,,0.0,0.02,,,0.0,0.0,,
0.01,0.0,,,[203 116  53  53],[365  86  68  68],,,0.0,0.0,,,0.02,0.0,,,0.91,0.94,,,0.03,0.05,,,0.03,0.0,,,0.01,0.0,,
0.01,0.0,,,[204 117  53  53],[363  86  69  69],,,0.0,0.0,,,0.03,0.0,,,0.89,0.96,,,0.03,0.04,,,0.03,0.0,,,0.01,0.0,,
0.01,0.01,,,[206 117  52  52],[363  87  68  68],,,0.0,0.0,,,0.04,0.0,,,0.82,0.9,,,0.05,0.08,,,0.05,0.0,,,0.02,0.0,,
0.01,0.01,,,[207 118  52  52],[363  88  66  66],,,0.0,0.0,,,0.05,0.0,,,0.81,0.91,,,0.05,0.08,,,0.07,0.0,,,0.01,0.0,,
0.01,0.02,,,[208 118  52  52],[362  89  67  67],,,0.0,0.0,,,0.06,0.01,,,0.78,0.79,,,0.06,0.17,,,0.08,0.01,,,0.01,0.0,,
0.05,0.01,,,[208 118  52  52],[362  89  66  66],,,0.0,0.0,,,0.21,0.01,,,0.36,0.85,,,0.18,0.12,,,0.17,0.01,,,0.03,0.01,,
0.04,0.0,,,[208 118  53  53],[361  90  65  65],,,0.0,0.0,,,0.13,0.0,,,0.52,0.94,,,0.15,0.06,,,0.14,0.0,,,0.02,0.0,,
0.04,0.01,,,[210 118  52  52],[361  91  63  63],,,0.0,0.0,,,0.21,0.0,,,0.38,0.92,,,0.18,0.01,,,0.17,0.0,,,0.03,0.06,,
0.06,0.01,,,[210 118  53  53],[360  90  64  64],,,0.0,0.0,,,0.19,0.01,,,0.39,0.88,,,0.17,0.04,,,0.13,0.0,,,0.05,0.06,,
0.04,,,,[360  91  63  63],,,,0.0,,,,0.06,,,,0.36,,,,0.09,,,,0.01,,,,0.42,,,
0.03,0.07,,,[213 119  52  52],[359  91  64  64],,,0.0,0.0,,,0.23,0.1,,,0.33,0.24,,,0.18,0.09,,,0.19,0.02,,,0.04,0.48,,
0.08,,,,[359  92  63  63],,,,0.0,,,,0.06,,,,0.3,,,,0.13,,,,0.02,,,,0.41,,,
0.13,,,,[360  93  61  61],,,,0.0,,,,0.01,,,,0.22,,,,0.58,,,,0.05,,,,0.01,,,
0.18,,,,[360  95  61  61],,,,0.0,,,,0.01,,,,0.08,,,,0.68,,,,0.05,,,,0.0,,,
0.13,,,,[360  97  59  59],,,,0.0,,,,0.02,,,,0.1,,,,0.68,,,,0.06,,,,0.01,,,
0.18,,,,[360  98  59  59],,,,0.0,,,,0.01,,,,0.11,,,,0.64,,,,0.04,,,,0.01,,,
0.11,,,,[359  98  59  59],,,,0.0,,,,0.01,,,,0.23,,,,0.57,,,,0.06,,,,0.01,,,
0.15,,,,[360 101  57  57],,,,0.0,,,,0.01,,,,0.1,,,,0.68,,,,0.05,,,,0.01,,,
0.09,,,,[361 101  56  56],,,,0.0,,,,0.01,,,,0.27,,,,0.55,,,,0.07,,,,0.0,,,
0.06,,,,[359 102  58  58],,,,0.0,,,,0.01,,,,0.21,,,,0.64,,,,0.07,,,,0.0,,,
0.02,,,,[359 104  57  57],,,,0.0,,,,0.01,,,,0.77,,,,0.18,,,,0.01,,,,0.01,,,
0.03,,,,[358 105  56  56],,,,0.0,,,,0.0,,,,0.82,,,,0.13,,,,0.01,,,,0.01,,,
0.03,,,,[357 106  58  58],,,,0.0,,,,0.01,,,,0.64,,,,0.29,,,,0.02,,,,0.01,,,
0.05,,,,[358 108  55  55],,,,0.0,,,,0.01,,,,0.65,,,,0.26,,,,0.02,,,,0.0,,,
0.04,,,,[357 109  56  56],,,,0.0,,,,0.01,,,,0.75,,,,0.18,,,,0.02,,,,0.01,,,
0.05,,,,[356 109  56  56],,,,0.0,,,,0.02,,,,0.61,,,,0.29,,,,0.02,,,,0.0,,,
0.04,,,,[356 110  55  55],,,,0.0,,,,0.01,,,,0.62,,,,0.3,,,,0.03,,,,0.0,,,
0.03,,,,[356 112  54  54],,,,0.0,,,,0.01,,,,0.59,,,,0.33,,,,0.03,,,,0.0,,,
0.01,,,,[354 112  55  55],,,,0.0,,,,0.0,,,,0.88,,,,0.09,,,,0.01,,,,0.0,,,
0.02,,,,[353 112  55  55],,,,0.0,,,,0.01,,,,0.8,,,,0.14,,,,0.03,,,,0.0,,,
0.02,0.05,0.01,,[352 113  55  55],[584 308  51  51],[368 307  52  52],,0.0,0.0,0.0,,0.01,0.09,0.02,,0.83,0.13,0.8,,0.11,0.38,0.09,,0.02,0.33,0.05,,0.01,0.03,0.02,
0.01,0.03,0.05,,[364 305  53  53],[351 114  54  54],[579 306  52  52],,0.0,0.0,0.0,,0.01,0.02,0.08,,0.89,0.77,0.17,,0.04,0.15,0.5,,0.02,0.02,0.15,,0.03,0.01,0.05,
0.03,0.03,0.05,,[351 115  54  54],[365 303  52  52],[576 304  51  51],,0.0,0.0,0.0,,0.03,0.04,0.07,,0.69,0.8,0.09,,0.18,0.05,0.53,,0.06,0.03,0.2,,0.02,0.06,0.06,
0.07,0.04,0.05,,[349 116  54  54],[364 302  52  52],[572 302  51  51],,0.0,0.0,0.0,,0.05,0.13,0.09,,0.58,0.51,0.12,,0.2,0.09,0.47,,0.05,0.05,0.18,,0.05,0.18,0.09,
